month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201805,missouri,mo,194900,0.0263,0.0861,24188,0.0387,-0.0612,61,-0.0543,-0.0615,11004,0.0159,0.025,1052,0.2176,0.6235,7404,0.1605,0.0352,11001,0.0698,0.0038,103,0.0103,0.0531,1850,0.009,0.0269,273142,0.019,0.0591,35237,0.0497,-0.0414,0.4548,0.0132,0.0295,0
201805,illinois,il,250000,0.0012,0.043,50869,0.0608,-0.0267,49,-0.02,-0.0841,27108,0.0543,0.0757,2880,0.1094,-0.015,25520,0.2227,0.0206,29753,0.051,-0.0538,124,0.0186,0.063,1902,0.0013,-0.0013,382110,1.00E-04,0.0246,80699,0.0582,-0.0328,0.5849,-0.0055,-0.0168,0
201805,pennsylvania,pa,211496,0.0577,0.0615,45242,0.0512,-0.157,64,-0.1111,-0.0588,19388,0.0562,-0.0619,1072,0.2072,-0.464,13008,0.1834,-0.2677,10159,0.0822,-0.5505,120,0.0166,0.0681,1808,0.0143,-0.0055,306572,0.0232,0.0544,55441,0.0575,-0.2731,0.2245,0.0064,-0.1965,0
201805,oklahoma,ok,190000,5.00E-04,0.0016,17303,0.0226,-0.0357,58,-0.0333,-0.0645,6260,0.0176,0.011,260,0.1017,-0.4298,4696,0.1234,-0.1493,263,-0.8656,-0.9133,99,0.005,0.0288,1944,-0.001,-0.0099,259885,0.008,0.0303,17564,-0.0677,-0.1633,0.0152,-0.1005,-0.1538,0
201805,louisiana,la,225000,0.0114,0.0297,19203,0.0192,0.1126,71,0,-0.0208,5904,0.0343,0.0758,224,-0.0175,-0.1111,5268,0.118,0.2038,3831,0.0164,-0.1551,118,0.0085,0.0417,1922,0.006,-0.0088,299020,0.0109,0.0153,23062,0.0199,0.0556,0.1995,-5.00E-04,-0.0632,0
201805,california,ca,550000,0.0055,0.0185,74485,0.0921,0.0704,35,-0.0541,-0.0541,49564,0.0354,0.079,10036,0.0672,0.1472,28180,0.1465,0.2014,34544,0.0559,-0.0988,296,0.0103,0.0229,1912,0.0039,-0.0042,1054865,0.0038,0.0135,109059,0.0807,0.0095,0.4638,-0.0159,-0.0871,0
201805,alabama,al,213946,0.007,0.0756,26212,0.0393,-0.0763,72,-0.04,-0.1111,7644,-0.0329,0.0347,900,0.257,0.2363,5952,0.0516,0.0199,2539,0.0483,0.0963,101,0.0044,0.0635,2009,0.0017,-0.0077,287243,0.0239,0.0765,28751,0.04,-0.0633,0.0969,8.00E-04,0.0152,0
201805,florida,fl,329942,0,0.0161,143655,-0.0095,-0.0186,74,0.0207,-0.0513,47580,-0.0279,0.0299,7444,-0.097,0.113,57856,-0.0293,0.1364,61511,0.0062,0.0171,179,-0.0027,0.0399,1802,3.00E-04,-0.0129,635461,-0.0065,-0.0037,205062,-0.0058,-0.0079,0.4282,0.0067,0.0151,0
201805,vermont,vt,275000,0.0112,0.07,5049,0.0432,-0.1677,137,-0.2452,-0.1672,1440,0.4876,-0.0244,36,0.2857,-0.1,716,0.3769,-0.0479,940,0.1007,0.0075,140,0.003,0.0225,1984,0.0084,0.0323,393959,-0.0016,0.0335,5989,0.0513,-0.1458,0.1862,0.0097,0.0324,0
201805,indiana,in,189400,0.0384,0.1207,18636,0.0566,-0.1212,48,-0.1028,-0.1864,10492,0.1316,0.025,400,0.2658,0.0989,5516,0.1847,-0.0999,3749,0.1023,-0.5374,92,0.0157,0.0821,1989,0.0058,0.0117,260099,0.0217,0.0673,22385,0.064,-0.2369,0.2012,0.0083,-0.181,0
201805,oregon,or,430000,0.0118,0.0812,15066,0.1037,0.018,46,-0.0521,0.0225,8476,0.0985,5.00E-04,364,-0.099,-0.1875,4552,0.2991,0.2729,2452,0.0759,0.5344,213,0.0089,0.1029,2040,0.0112,0.0104,572294,0.0089,0.0831,17519,0.0997,0.0684,0.1628,-0.0042,0.0548,0
201805,district of columbia,dc,642500,0.0363,0.0541,1412,0.0522,-0.0084,29,0.0179,-0.0339,1144,-0.0498,-0.0498,36,0.2857,0.2857,460,0.1735,0.0268,430,0.0094,-0.1602,565,-0.0053,0.1367,1160,0.0153,-0.1375,1010228,0.0217,0.0284,1841,0.0401,-0.0486,0.3045,-0.0129,-0.055,0
201805,south dakota,sd,238700,0.016,0.0567,3746,0.0727,0.0345,51,-0.0286,0.0851,1476,0.1903,0.0634,36,0.8,1.25,596,0.419,0.2016,267,0.1659,0.4751,118,0.0053,0.0506,2041,2.00E-04,0.0025,297272,0.0132,0.0394,4021,0.0803,0.057,0.0713,0.0057,0.0213,0
201805,texas,tx,299900,0.003,0.0441,98386,0.0501,0.002,52,-0.0189,-0.0714,46532,0.0152,0.0318,6072,-0.0704,-0.1926,37716,0.0521,-0.0015,46614,0.0546,0.049,128,0.0058,0.0503,2342,0.0084,0.003,422151,0.01,0.036,145000,0.0515,0.0181,0.4738,0.002,0.0212,0
201805,connecticut,ct,366950,0.0152,-0.05,24107,0.0955,0.1153,55,-0.0598,-0.1339,7276,6.00E-04,-0.0845,148,0.1212,-0.0976,5252,0.2135,-0.0976,87,0.061,-0.9851,184,0.0039,0.0206,1974,0.0074,-0.0656,738838,-0.0064,-0.104,24196,0.0954,-0.1186,0.0036,-1.00E-04,-0.2663,0
201805,idaho,id,331450,0.0278,0.1345,8080,0.087,-0.1408,43,-0.1224,-0.0753,4176,0.1036,-0.0586,288,-0.3455,-0.1429,1780,0.4263,0,521,0.0654,-0.0811,158,0.0363,0.1567,2186,0.0076,0.0011,526241,0.0127,0.1319,8602,0.0857,-0.1376,0.0645,-0.0013,0.0042,0
201805,georgia,ga,296500,0.0212,0.1408,61614,0.0337,0.041,54,-0.0093,-0.0776,30136,-0.0212,0.2254,7568,0.0665,1.0678,24536,0.1711,0.3326,34744,0.0477,0.9924,114,0.0126,0.0981,2448,0.0016,0.0247,402441,0.0043,0.0804,96290,0.038,0.253,0.5639,0.0076,0.2693,0
201805,wyoming,wy,258450,0.0297,0.0614,3840,0.0392,-0.0616,77,-0.1047,0.0132,1256,0.176,0.0162,60,0.6667,1.5,624,0.1223,-0.0714,725,0.0662,0.2565,118,0.0083,0.0174,2171,0.0169,0.0363,473629,0.0284,0.0746,4565,0.0432,-0.0223,0.1888,0.0048,0.0478,0
201805,iowa,ia,213450,0.0175,0.124,12016,0.0385,-0.0909,59,-0.0853,-0.0167,5440,0.0794,0.0334,528,0.375,0.1186,3608,0.214,0.092,5154,0.0431,0.106,119,0.0109,0.1055,1673,0.0033,0.0021,249574,3.00E-04,0.049,17195,0.044,-0.0382,0.4289,0.0019,0.0764,0
201805,new jersey,nj,359950,0.0315,0.0826,49054,0.0668,-0.0428,51,-0.0377,-0.1207,20052,0.0144,0.0634,520,0.0656,-0.5517,12004,0.1342,-0.0862,1317,-0.2679,-0.8597,164,0.0231,0.0553,1850,0.0129,0.0148,534530,0.02,0.0448,50360,0.0539,-0.1641,0.0268,-0.0123,-0.1563,0
201805,michigan,mi,206772,0.038,0.1367,34067,0.0934,-0.115,52,-0.1746,-0.1034,18556,0.2826,0.0451,1144,0.5213,0.8452,8676,0.3218,0.0509,4451,0.5264,0.6639,120,0.0233,0.0915,1700,0.014,0.0164,308918,0.017,0.0838,38518,0.1304,-0.0644,0.1307,0.0371,0.0612,0
201805,kentucky,ky,198500,0.045,0.0573,14527,0.0531,-0.0313,64,-0.0448,-0.0588,6668,0.0451,0.0412,296,0.1385,-0.0513,3704,0.1211,0.0463,7357,0.0242,-0.072,100,0.0145,0.0695,2000,0.0142,0.0053,271581,0.0285,0.0326,21884,0.0432,-0.0473,0.5064,-0.0143,-0.0222,0
201805,alaska,ak,289999,0.0177,0.0359,3390,0.0855,0.1104,63,-0.0526,0.125,1280,0.2403,0.0631,44,0.1,0.1,1020,0.226,0.1135,1,,,167,0.0034,0.0161,1766,0.0129,0.017,328521,0.0088,-0.0018,3390,0.0855,0.1104,3.00E-04,,,0
201805,utah,ut,399000,0,0.0935,10154,0.0702,-0.0247,46,-0.0319,-0.0808,6636,0.052,-0.0036,772,-0.2799,0.1697,2900,0.16,0.0372,8302,0.0615,0.0858,144,-7.00E-04,0.113,2799,0.0138,0.0079,684465,-0.0291,0.0798,18460,0.0665,0.0223,0.8176,-0.0067,0.0832,0
201805,kansas,ks,179900,0.0283,0.0589,10255,0.053,0.0127,58,-0.0413,-0.0569,4540,0.0062,0.0799,192,-0.0769,-0.2258,2796,0.199,0.0639,1513,0.0815,0.0307,85,0.0164,0.0443,2006,0.0149,0.0131,256714,0.0181,0.0515,11793,0.0588,0.0207,0.1475,0.0039,0.0026,0
201805,montana,mt,349900,0.0085,0.0643,7255,0.0859,-0.0354,82,-0.2372,0.025,2640,0.2132,0.0594,140,0.5909,0.9444,1288,0.2984,0.3306,2047,0.121,0.2221,161,0.003,0.053,2255,0.0065,0.0067,602900,-0.0083,0.0411,9303,0.0936,0.0116,0.2822,0.0088,0.0594,0
201805,minnesota,mn,289450,-0.0016,0.0724,17879,0.1264,-0.1411,49,-0.0849,-0.0202,12228,0.2141,0.0086,2976,0.4308,0.0013,7576,0.5588,-0.1407,13796,0.1338,-0.0982,139,0.0055,0.0583,2128,-0.0118,0.0121,386114,-0.0026,0.0643,31676,0.1297,-0.1233,0.7716,0.005,0.0367,0
201805,mississippi,ms,195000,0.0209,0.0656,11499,-0.0447,-0.075,85,0.0181,-0.0059,3212,-0.0147,0.0402,200,0.0417,0.3514,2508,0.0538,0.0773,2671,0.3023,0.405,95,0.0012,0.0459,2057,0.0143,0.0208,254497,0.0183,0.0533,14238,0.0096,-0.0057,0.2323,0.0619,0.0794,0
201804,alaska,ak,284950,0.0343,0.0195,3123,0.054,0.136,67,-0.089,0.1083,1032,0.0078,-0.0337,40,0,0,832,0.2455,0.1886,,,,167,0.0032,0.0085,1743,0.0217,0.0087,325656,0.0142,-0.0218,3123,0.054,0.136,,,,0
201804,south dakota,sd,234950,0.0215,0.0447,3492,0.0515,0.054,53,-0.1797,0.0714,1240,0.1232,-0.0432,20,0.25,-0.375,420,0.3125,-0.0367,229,0.0957,0.6241,117,0.0092,0.0442,2040,0.0119,0.0119,293390,-0.0051,0.0335,3722,0.0544,0.0776,0.0656,0.0026,0.023,0
201804,idaho,id,322500,0.0241,0.1518,7433,0.0456,-0.1331,49,-0.1552,-0.125,3784,0.2222,0.0064,440,-0.2568,0.6176,1248,0.1908,-0.0714,489,0.0724,-0.0121,152,0.024,0.1398,2169,-0.0023,0.0212,519663,-0.0054,0.1266,7923,0.0469,-0.126,0.0658,0.0016,0.0081,0
201804,new jersey,nj,348950,0.0416,0.074,45984,0.0508,-0.0513,53,-0.0536,-0.1017,19768,0.2042,0.1021,488,0.2323,-0.5178,10584,0.3377,-0.1136,1799,0.0916,-0.8031,160,0.0236,0.0467,1827,0.0147,0.0147,524045,0.0155,0.0408,47783,0.0519,-0.1705,0.0391,0.0015,-0.1494,0
201804,illinois,il,249700,0.0452,0.0861,47954,0.0481,-0.0372,50,-0.0566,-0.0566,25712,0.0604,0.0616,2596,0.3299,0.0451,20872,0.1366,-0.0274,28310,0.1792,-0.0459,122,0.0294,0.0624,1899,0.0177,0.0101,382087,0.023,0.0371,76264,0.0879,-0.0404,0.5904,0.0656,-0.0054,0
201804,north carolina,nc,286450,0.0234,0.0649,47050,0.0247,-0.1116,78,-0.1576,-0.0432,18432,0.0746,0.0569,2032,0.041,0.0242,12356,0.1858,0.0059,17935,0.1164,0.0392,128,0.0157,0.036,2199,0.0117,0.0159,388000,0.0156,0.0576,64985,0.0484,-0.0746,0.3812,0.0313,0.0553,0
201804,mississippi,ms,191000,0.0214,0.0611,12037,0.0331,-0.0261,83,-0.1863,0,3260,0.0696,0.1195,192,0.0435,-0.2258,2380,0.1576,0.042,2051,0.142,0.1413,95,0.019,0.0475,2028,0.0135,0.0095,249924,0.0195,0.0412,14103,0.0488,-0.0068,0.1704,0.0162,0.025,0
201804,missouri,mo,189900,0.0265,0.092,23287,0.0218,-0.0553,65,-0.0915,-0.0227,10832,0.0815,0.0093,864,0.2343,0.3758,6380,0.16,0.0192,10283,0.1685,-0.0338,102,0.0193,0.0634,1834,0.0175,0.0254,268052,0.0286,0.0674,33570,0.0592,-0.0482,0.4416,0.0554,0.0098,0
201804,ohio,oh,169400,0.0594,0.1683,28701,0.0087,-0.1585,55,-0.1406,-0.0984,17428,0.1201,0.0039,1356,0.0831,0.0594,10816,0.1082,-0.0759,20537,0.1194,-0.0558,98,0.0315,0.089,1719,0.0229,0.0229,253160,0.0377,0.0995,49238,0.0521,-0.1186,0.7155,0.0708,0.0778,0
201804,utah,ut,398988,0.023,0.0934,9488,0.038,-0.0308,47,-0.1132,-0.0962,6308,0.1043,0.0967,1072,0.0763,0.4486,2500,0.1927,0.2755,7821,0.0783,0.0664,144,0.0209,0.1136,2761,0.0036,0.0029,704997,-0.0149,0.0867,17309,0.0565,0.0108,0.8243,0.0308,0.0752,0
201804,minnesota,mn,289900,0.0083,0.0777,15872,0.0527,-0.1501,53,-0.1017,0.0192,10072,0.142,-0.0991,2080,0.1982,-0.078,4860,0.0402,-0.2798,12168,0.236,-0.0919,138,0.0106,0.0576,2153,0.0042,0.0061,387109,0.0051,0.0615,28040,0.1235,-0.1251,0.7666,0.1137,0.0492,0
201804,montana,mt,346950,0.0207,0.0675,6681,0.0325,-0.0397,108,-0.2096,0.0437,2176,0.2535,-0.0539,88,0.1,0.5714,992,0.3933,0.1643,1826,0.1842,0.2456,161,-0.0019,0.1081,2241,0.0147,0.0207,607965,0.0062,0.0289,8507,0.0616,0.01,0.2733,0.035,0.0626,0
201804,district of columbia,dc,620000,0.0333,0.0081,1342,0.148,0.0379,28,-0.0667,-0.1515,1204,0.1758,0.075,28,0.1667,0,392,0.2727,-0.0101,426,0.1866,-0.1564,568,0.0135,0.1631,1143,-0.0399,-0.1703,988794,0.0116,-0.0092,1770,0.139,-0.0156,0.3174,0.0103,-0.0731,0
201804,iowa,ia,209770,0.0489,0.1284,11570,0.0222,-0.0882,65,-0.1164,0.0078,5040,0.0966,-0.0323,384,0.1429,-0.0588,2972,0.104,-0.0747,4941,0.2515,0.144,118,0.0195,0.1067,1668,0.01,9.00E-04,249510,0.0355,0.0589,16470,0.0788,-0.0316,0.4271,0.0783,0.0867,0
201804,hawaii,hi,685000,0.0075,-0.0058,5426,-0.007,-0.0791,80,0.0325,-0.0966,1788,0.1092,-0.0111,60,-0.2105,-0.0625,932,-0.0643,0.0264,738,-0.0315,-0.0199,511,-0.0064,0.0486,1371,0.0073,-0.0249,1322703,-0.0146,-0.0029,6188,-0.0035,-0.0707,0.136,-0.0034,0.0082,0
201804,kentucky,ky,189950,0.0081,0.0559,13794,0.0283,-0.0602,67,-0.0946,-0.0694,6380,0.1123,0.0755,260,-0.058,-0.1096,3304,0.1971,0.0897,7183,0.0872,-0.0457,98,0.0058,0.0648,1972,0.0202,0.0144,264061,-0.0015,0.0271,20977,0.0439,-0.0553,0.5207,0.0282,0.0079,0
201804,indiana,in,182400,0.0453,0.1266,17638,0.0223,-0.151,54,-0.1894,-0.1508,9272,0.0842,-0.0504,316,-0.0366,-0.1939,4656,0.1571,-0.1053,3401,-0.4272,-0.5499,91,0.025,0.0842,1977,0.0297,0.0265,254579,0.0419,0.075,21039,-0.0928,-0.2574,0.1928,-0.1513,-0.1709,0
201804,kansas,ks,174950,0.0352,0.07,9739,0.0413,-0.0085,61,-0.1357,0.0083,4512,0.0712,0.0878,208,0.4054,0.2381,2332,0.1454,-0.0017,1399,0.1846,0,84,0.0256,0.0368,1976,0.027,0.017,252141,0.0403,0.0468,11138,0.0508,-0.0074,0.1436,0.0174,0.0012,0
201804,california,ca,547000,0.0322,0.0419,68201,0.0834,0.0542,37,0,-0.0263,47868,0.1368,0.0379,9404,0.1357,0.1874,24580,0.1471,0.2063,32716,0.0464,-0.0924,293,0.0209,0.0332,1905,0.0066,8.00E-04,1050896,0.006,0.0225,100917,0.0657,0.0056,0.4797,-0.017,-0.0775,0
201804,massachusetts,ma,512486,0.027,0.0906,14755,0.107,-0.085,45,-0.2105,-0.1346,10828,0.3495,0.0135,296,0.1563,0.0571,3504,0.3817,0.0367,3385,0.2111,0.1015,253,0.024,0.08,1982,0.0092,-0.0035,819201,0.0197,0.0566,18186,0.1348,-0.0501,0.2294,0.0197,0.0389,0
201804,nevada,nv,367450,0.021,0.1466,6638,0.0408,-0.3099,42,-0.0667,-0.1923,5272,0.0612,-0.0847,704,0.1,-0.5356,2420,0.0881,-0.4979,6811,0.0408,-0.2078,177,0.0172,0.176,2103,-0.0014,0.0024,710910,0.0097,0.2247,13463,0.0405,-0.2598,1.0261,0,0.1322,0
201804,delaware,de,299214,0.0318,0.0652,5462,0.039,-0.1581,79,-0.1771,-0.1505,1772,0.0424,-0.0771,224,-0.2113,-0.3086,1112,0.188,-0.3638,208,0.1123,-0.8905,147,0.0052,0.0431,1949,0.0106,0.0207,383645,0.0235,0.0657,5670,0.0415,-0.3241,0.0381,0.0025,-0.2548,0
201804,colorado,co,476681,0.0035,0.0593,18211,0.081,-0.0293,51,-0.1356,-0.0893,13568,0.139,0.1017,1004,0.3211,-0.2181,4712,0.3525,0.124,14024,1.7242,1.3161,185,0.0068,-0.0059,2519,0.0024,0.0549,926186,-0.0376,0.0583,32235,0.4495,0.299,0.7701,0.4645,0.4473,0
201804,north dakota,nd,239000,0.0389,-0.0296,3230,0.0234,0.0785,71,-0.007,0.0846,1080,0.1947,0.0465,28,-0.5333,-0.3636,592,0.1935,0.0423,203,0.1341,0.1278,114,0.0175,-0.0417,2142,0.0118,0.0625,272016,0.0287,-0.0388,3434,0.0297,0.0816,0.0628,0.0061,0.0027,0
201804,vermont,vt,271950,0.0262,0.0669,4840,-0.006,-0.1694,182,-0.0497,-0.1232,968,0.2161,0.0568,28,0,0.1667,520,0.2381,-0.1447,854,0.1252,0.0688,140,0.0139,0.027,1968,0.0059,0.0247,394591,-0.0016,0.0351,5697,0.0106,-0.1402,0.1764,0.0206,0.0393,0
201804,maine,me,236400,0.0283,0.0507,7997,0.0309,-0.1494,162,-0.0665,-0.0771,2368,0.2898,0.0137,96,0.7143,0.1429,968,0.2347,-0.0868,1058,0.1601,0.073,139,0.0181,0.035,1702,9.00E-04,9.00E-04,355529,0.0268,0.064,9055,0.0415,-0.1283,0.1323,0.0147,0.0274,0
201804,washington,wa,419450,0.0486,0.134,12757,0.113,0.007,34,-0.0946,-0.0946,11972,0.2671,0.1751,3572,0.1688,4.5813,4272,0.2837,0.8446,8896,0.1604,3.6625,199,0.0239,0.1117,2099,0.0031,0.0182,606762,0.0237,0.1145,21653,0.1255,0.492,0.6973,0.0285,0.5467,0
201804,arizona,az,333200,0.01,0.0578,25905,-0.009,-0.1249,53,-0.0278,-0.0789,13516,0.0461,0.052,1584,0.0206,-0.0222,11368,0.0179,-0.0755,9387,0.0866,0.0311,163,0.0128,0.0724,2123,0.0038,0.0047,532019,0.0071,0.0693,35164,0.0149,-0.0923,0.3624,0.0319,0.0548,0
201804,wisconsin,wi,234950,0.0489,0.1836,18232,-0.0259,-0.2928,70,-0.2606,-0.0211,8700,0.0794,-0.118,660,0.5566,0.3525,3928,0.1499,-0.2429,9761,0.6946,0.3214,124,0.0436,0.1173,1802,0.0101,0.0244,314897,0.0521,0.1267,27993,0.1285,-0.1401,0.5354,0.2276,0.2488,0
201804,new mexico,nm,234500,0.02,0.024,8990,0.0187,-0.1012,82,-0.1684,-0.0523,2996,0.1649,0,132,-0.2667,0,1816,-0.0956,-0.0361,810,0.1096,-0.3339,121,0.0088,0.0167,1947,0.0093,0.0099,355901,0.011,0.0565,9800,0.0257,-0.1268,0.0901,0.0074,-0.0315,0
201804,tennessee,tn,267450,0.0326,0.1148,25881,-2.00E-04,-0.2096,57,-0.0738,-0.0583,12872,0.1081,0.1205,916,0.1624,0.0602,6288,0.1766,0.0745,11132,0.1903,0.7729,123,0.0146,0.1119,2159,0.0108,0.0281,361853,0.0299,0.0935,36833,0.0452,-0.0561,0.4301,0.0689,0.2384,0
201804,maryland,md,327000,0.0219,0.0381,20297,0.0796,-0.06,49,-0.0755,-0.0392,11064,0.1308,0.0132,884,0.3642,0.2077,6148,0.2713,0.0329,4996,0.1298,-0.0913,190,0.0137,0.1418,1916,0.014,0.0456,441015,0.0264,0.0344,25293,0.0892,-0.0684,0.2461,0.0109,-0.0085,0
201804,wyoming,wy,251000,0.0044,0.0463,3695,0.0461,-0.0215,86,-0.2833,-0.0851,1068,0.023,-0.0464,36,-0.1818,0.5,556,0.4184,-0.028,680,0.1429,0.271,117,0.0088,0.0127,2135,0.0023,0.0167,460541,-0.0381,0.0496,4376,0.0603,0.0151,0.184,0.0156,0.0423,0
201804,louisiana,la,222464,0.0158,0.0347,18842,0.0314,0.1246,71,-0.1076,-0.0342,5708,-0.0118,0.057,228,0.0556,-0.0952,4712,0.0226,0.2258,3769,0.1572,-0.1336,117,0.0055,0.043,1910,0.009,-0.0088,295797,0.0144,0.0239,22611,0.0504,0.0723,0.2,0.0218,-0.0596,0
201804,west virginia,wv,164950,0.0316,0.0316,7878,0.0234,-0.0944,97,-0.209,0.0052,2132,0.1487,0.0451,100,0.087,0.1905,1456,0.1556,0.0083,1824,0.1479,0.3673,92,0.0167,0.0112,1779,0.0094,0.0105,227779,0.0265,0.0605,9702,0.0376,-0.033,0.2315,0.0251,0.0782,0
201804,south carolina,sc,269995,0.0159,0.08,29209,0.0123,-0.0819,71,-0.0405,-0.0139,10568,-0.0182,0.0735,1792,0.0954,0.1759,8128,0.0931,0.0304,11584,0.0857,0.2522,130,0.011,0.0763,2076,0.0137,0.037,407616,0.0183,0.0707,40852,0.0336,-0.0052,0.3966,0.0268,0.1058,0
201804,rhode island,ri,367000,0.0223,0.0489,2834,0.0821,-0.1333,49,-0.1491,-0.1019,1872,0.2649,0.096,244,0.2708,2.8125,980,0.1449,0.2963,2364,0.1409,1.1629,215,0.02,0.0729,1700,0.0113,0.0047,593186,0.0101,0.0346,5199,0.1055,0.2001,0.8342,0.043,0.4999,0
201804,oklahoma,ok,189900,0.0128,0.0265,16921,0.0173,-0.0395,60,-0.1045,0,6152,0.2785,0.0336,236,0.4048,-0.4381,4180,0.0931,-0.2035,1957,8.319,-0.3453,99,0.011,0.0317,1946,0.0135,0.0072,257819,0.0218,0.0472,18839,0.1181,-0.0857,0.1157,0.103,-0.054,0
201804,nebraska,ne,239950,0.0103,0.0982,4324,0.0528,0.0444,47,-0.1897,-0.06,3160,0.2117,0.1533,132,0.0645,0.65,900,0.257,0.0563,3856,0.2312,0.0453,117,0.0065,0.0855,1930,0.0107,0.0193,293969,0.0066,0.0884,8176,0.1294,0.0443,0.8918,0.1292,7.00E-04,0
201804,new hampshire,nh,322500,0.011,0.0932,5079,0.0918,-0.1687,61,-0.3202,-0.2622,2872,0.3915,0.0637,116,0.381,-0.0333,924,0.4172,-0.087,2360,0.0655,-0.1511,160,0.0081,0.0633,1987,0.0035,0.0056,422062,0.0138,0.0303,7439,0.0809,-0.1632,0.4647,-0.0115,0.0097,0
201804,connecticut,ct,361454,0.0298,-0.0361,22006,0.1006,0.1151,59,-0.1136,-0.1397,7272,0.259,-0.0194,132,-0.1081,0,4328,0.407,-0.0279,82,0.0933,-0.9841,183,0.0039,0.0244,1959,0.0108,-0.0582,743587,-0.0043,-0.103,22089,0.1009,-0.1121,0.0037,0,-0.2569,0
201804,oregon,or,425000,0.0243,0.1071,13651,0.0822,0.0417,48,-0.1724,-0.0769,7716,0.1307,0.1086,404,-0.0288,0.0521,3504,0.292,0.4455,2279,0.1079,0.5133,211,0.0157,0.1133,2017,0.0045,0.0115,567243,0.0189,0.0934,15930,0.0858,0.0909,0.1669,0.0039,0.052,0
201804,texas,tx,299000,0.0311,0.051,93696,0.0443,0.0071,53,-0.0862,-0.0702,45836,0.1473,0.0694,6532,-0.0685,-0.113,35848,0.1636,0.044,44200,0.1384,0.0466,127,0.0157,0.0519,2322,0.0122,0.0013,417980,0.0292,0.0346,137897,0.0727,0.0195,0.4717,0.039,0.0178,0
201804,georgia,ga,290358,0.0374,0.1387,59607,0.032,0.0439,54,0.0189,-0.0847,30788,0.1334,0.3264,7096,0.4306,0.8576,20952,0.2745,0.1937,33162,1.0596,0.986,113,0.0209,0.0987,2444,0.015,0.0343,400700,0.0346,0.0871,92769,0.2558,0.2556,0.5563,0.2776,0.2639,0
201804,pennsylvania,pa,199950,0.0099,0.0524,43038,0.0291,-0.157,72,-0.2258,-0.0526,18356,0.2779,-0.0918,888,0.11,-0.4977,10992,0.2542,-0.2738,9387,0.1748,-0.5485,118,0.0223,0.0615,1783,0.0128,-0.0097,299628,0.0278,0.0487,52426,0.0497,-0.2703,0.2181,0.0271,-0.1891,0
201804,michigan,mi,199200,0.0773,0.1389,31158,0.0291,-0.086,63,-0.2588,-0.125,14468,0.1534,0.1205,752,0.2051,0.3333,6564,0.15,0.1412,2916,0.2309,0.2739,117,0.04,0.0962,1676,0.0207,0.0195,303745,0.0332,0.0828,34074,0.0437,-0.0633,0.0936,0.0153,0.0264,0
201804,arkansas,ar,179700,0.0257,0.0703,15438,0.0172,-0.0833,80,-0.1452,-0.0756,4892,0.1592,0.0813,140,0,-0.125,2608,0.1499,-0.097,3029,0.14,0.0299,97,0.005,0.0508,1941,0.0088,0.0189,245831,0.0205,0.0721,18467,0.0299,-0.0664,0.1962,0.0211,0.0216,0
201804,florida,fl,329945,0.0069,0.0247,145038,-0.0063,-0.0108,73,0.0507,-0.0333,48948,-0.0157,0.056,8244,0.2514,0.2067,59600,0.0491,0.0817,61134,0.0482,0.0068,180,0.0059,0.0423,1802,0.0019,-0.0091,639611,3.00E-04,0.0098,206251,0.0071,-0.0042,0.4215,0.0219,0.0073,0
201804,virginia,va,307500,0.0284,0.0427,36342,0.0603,-0.0667,54,-0.1,-0.0847,17784,0.129,0.0415,1564,0.1568,0.7225,9188,0.2283,0.0729,11357,0.128,-0.0323,142,0.0164,0.0423,2084,0.0171,0.0087,431874,0.0323,0.0424,47699,0.0757,-0.0591,0.3125,0.0188,0.0111,0
201804,alabama,al,212450,0.0523,0.0882,25221,0.0131,-0.1002,75,-0.1935,-0.0741,7904,0.0087,0.0533,716,0.0287,0.0468,5660,0.1694,-0.0035,2422,0.1594,0.089,100,0.0125,0.0643,2005,0.005,-0.001,280537,0.0351,0.0641,27645,0.0245,-0.0862,0.096,0.0121,0.0167,0
201804,new york,ny,441450,0.0412,0.1963,63086,0.0618,-0.0311,72,-0.1875,-0.0338,23240,0.2438,0.0232,1188,0.0569,0.1693,11672,0.2508,-0.0325,12804,0.1455,-0.0898,194,0.0287,0.1626,1800,0,0,1106649,0.0047,0.0334,75891,0.0688,-0.0416,0.203,0.0148,-0.0131,0
201803,indiana,in,174500,0.0742,0.1339,17254,-0.0377,-0.1986,66,-0.237,-0.0571,8552,0.2366,-0.0598,328,0.3898,-0.0465,4024,0.035,-0.1781,5937,0.1733,-0.0294,89,0.0338,0.0664,1920,0.0188,0.0278,244334,0.0495,0.0583,23191,0.0092,-0.1612,0.3441,0.0619,0.06,0
